title,summary,url,annotation
Football at the 2023 Island Games – Men's tournament,"The 2023 Island Games in Guernsey is the sixteenth edition in which a football tournament will be played at the multi-games competition.

",https://en.wikipedia.org/wiki/Football_at_the_2023_Island_Games_%E2%80%93_Men%27s_tournament,Event
Phenylacetaldehyde dehydrogenase,"In enzymology, a phenylacetaldehyde dehydrogenase (EC 1.2.1.39) is an enzyme that catalyzes the chemical reaction

phenylacetaldehyde + NAD+ + H2O 
  
    
      
        ⇌
      
    
    {\displaystyle \rightleftharpoons }
  
 phenylacetate + NADH + 2 H+
The 3 substrates of this enzyme are phenylacetaldehyde, NAD+, and H2O, whereas its 3 products are phenylacetate, NADH, and H+.
This enzyme belongs to the family of oxidoreductases, specifically those acting on the aldehyde or oxo group of donor with NAD+ or NADP+ as acceptor.  The systematic name of this enzyme class is phenylacetaldehyde:NAD+ oxidoreductase. This enzyme participates in phenylalanine metabolism and styrene degradation.",https://en.wikipedia.org/wiki/Phenylacetaldehyde_dehydrogenase,Not an Event
Gemeindeordnung,The Gemeindeordnung (German: [ɡəˈmaɪndəˌʔɔʁdnʊŋ]) is the municipal code in German law.,https://en.wikipedia.org/wiki/Gemeindeordnung,Not an Event
2011 Open GDF Suez de Cagnes-sur-Mer Alpes-Maritimes – Singles,"The 2012 Open GDF Suez de Cagnes-sur-Mer Alpes-Maritimes was a professional tennis tournament played on clay courts. It was the fifteenth edition of the tournament which was part of the 2012 ITF Women's Circuit. It took place in Cagnes-sur-Mer, France between 7 and 13 May 2012.

",https://en.wikipedia.org/wiki/2012_Open_GDF_Suez_de_Cagnes-sur-Mer_Alpes-Maritimes,Event
Handcross Park School,"Handcross Park School is an independent co-educational preparatory school in Handcross, between Crawley, Horsham and Haywards Heath in West Sussex, England. The school provides private co-education from the Nursery aged 2, through Pre-Prep and into Prep until aged 13, with a mix of day pupils flexi, weekly and full boarders. 

",https://en.wikipedia.org/wiki/Handcross_Park_School,Not an Event
Magnitogorsk Iron and Steel Works,"Magnitogorsk Iron and Steel Works (Russian: Магнитогорский металлургический комбинат, romanized: Magnitogorskiy Metallurgicheskiy Kombinat), abbreviated as MMK, is an iron and steel company located in the city of Magnitogorsk, Russia. As of 2017, it was the 30th largest steel company in the world. In 2021, the company's revenue amounted to 786 billion rubles (€7,471,716,000).

",https://en.wikipedia.org/wiki/Magnitogorsk_Iron_and_Steel_Works,Not an Event
Scylla serrata,"Sylla serrata (often called mud crab or mangrove crab, although both terms are highly ambiguous, and black crab) is an ecologically important species of crab found in the estuaries and mangroves of Africa, Australia, and Asia. In their most common forms, their shell colours vary from a deep, mottled green to very dark brown.

",https://en.wikipedia.org/wiki/Scylla_serrata,Not an Event
2022–23 Borussia Mönchengladbach season,"The 2022–23 season was the 123rd in the history of Borussia Mönchengladbach and the club's 15th consecutive season in the top flight. They participated in the Bundesliga and DFB-Pokal.

",https://en.wikipedia.org/wiki/2022%E2%80%9323_Borussia_M%C3%B6nchengladbach_season,Event
The Tree (play),"In botany, a tree is a perennial plant with an elongated stem, or trunk, usually supporting branches and leaves. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height. In wider definitions, the taller palms, tree ferns, bananas, and bamboos are also trees. 
Trees are not a monophyletic taxonomic group but consist of a wide variety of plant species that have independently evolved a trunk and branches as a way to tower above other plants to compete for sunlight. The majority of tree species are angiosperms or hardwoods; of the rest, many are gymnosperms or softwoods. Trees tend to be long-lived, some reaching several thousand years old. Trees evolved around 370 million years ago, and it is estimated that there are around three trillion mature trees in the world currently.
A tree typically has many secondary branches supported clear of the ground by the trunk, which typically contains woody tissue for strength, and vascular tissue to carry materials from one part of the tree to another. For most trees the trunk is surrounded by a layer of bark which serves as a protective barrier. Below the ground, the roots branch and spread out widely; they serve to anchor the tree and extract moisture and nutrients from the soil. Above ground, the branches divide into smaller branches and shoots. The shoots typically bear leaves, which capture light energy and convert it into sugars by photosynthesis, providing the food for the tree's growth and development.
Trees usually reproduce using seeds. Flowering plants have their seeds inside fruits, while conifers carry their seeds in cones, and tree ferns produce spores instead.
Trees play a significant role in reducing erosion and moderating the climate. They remove carbon dioxide from the atmosphere and store large quantities of carbon in their tissues. Trees and forests provide a habitat for many species of animals and plants. Tropical rainforests are among the most biodiverse habitats in the world. Trees provide shade and shelter, timber for construction, fuel for cooking and heating, and fruit for food as well as having many other uses. In much of the world, forests are shrinking as trees are cleared to increase the amount of land available for agriculture. Because of their longevity and usefulness, trees have always been revered, with sacred groves in various cultures, and they play a role in many of the world's mythologies.",https://en.wikipedia.org/wiki/Tree,Not an Event
Hunger in Bangladesh,"Hunger in Bangladesh is one of the major issues that affects the citizens of Bangladesh. The nation state of Bangladesh is one of the most densely populated countries in the world and home for more than 160 million people. It progresses immensely in the Human Development Index, particularly in the areas of literacy and life expectancy, but economic inequality has increased and about 32% of the population, that is 50 million people, still live in extreme poverty.
In Bangladesh 40% of the country falls under three categories: hunger, starvation and chronic hunger.",https://en.wikipedia.org/wiki/Hunger_in_Bangladesh,Not an Event
Salmon shark,"The salmon shark (Lamna ditropis) is a species of mackerel shark found in the northern Pacific ocean. As an apex predator, the salmon shark feeds on salmon, squid, sablefish, and herring. It is known for its ability to maintain stomach temperature (homeothermy), which is unusual among fish.  This shark has not been demonstrated to maintain a constant body temperature. It is also known for an unexplained variability in the sex ratio between eastern and western populations in the northern Pacific.",https://en.wikipedia.org/wiki/Salmon_shark,Not an Event
Customer satisfaction research,"Customer satisfaction is a term frequently used in marketing to evaluate customer experience. It is a measure of how products and services supplied by a company meet or surpass customer expectation. Customer satisfaction is defined as ""the number of customers, or percentage of total customers, whose reported experience with a firm, its products, or its services (ratings) exceeds specified satisfaction goals."" Enhancing customer satisfaction and fostering customer loyalty are pivotal for businesses, given the significant importance of improving the balance between customer attitudes before and after the consumption process.
Expectancy Disconfirmation Theory is the most widely accepted theoretical framework for explaining customer satisfaction. However, other frameworks, such as Equity Theory, Attribution Theory, Contrast Theory, Assimilation Theory, and various others, are also used to gain insights into customer satisfaction. However, traditionally applied satisfaction surveys are influence by biases related to social desirability, availability heuristics, memory limitations, respondents' mood while answering questions, as well as affective, unconscious, and dynamic nature of customer experience. 
The Marketing Accountability Standards Board endorses the definitions, purposes, and measures that appear in Marketing Metrics as part of its ongoing Common Language in Marketing Project. In a survey of nearly 200 senior marketing managers, 71 percent responded that they found a customer satisfaction metric very useful in managing and monitoring their businesses. Customer satisfaction is viewed as a key performance indicator within business and is often part of a Balanced Scorecard. In a competitive marketplace where businesses compete for customers, customer satisfaction is seen as a major differentiator and increasingly has become an important element of business strategy.

",https://en.wikipedia.org/wiki/Customer_satisfaction,Not an Event
Athletics at the 2016 Summer Paralympics – Men's 200 metres T42,"The T42 category is for single above-knee amputees and athletes with other impairments that are comparable to a single above knee amputation, including athletes with loss of muscle power in the lower limbs.
The Athletics at the 2016 Summer Paralympics – Men's 200 metres T42 event at the 2016 Paralympic Games took place on 10–11 September 2016, at the Estádio Olímpico João Havelange.",https://en.wikipedia.org/wiki/Athletics_at_the_2016_Summer_Paralympics_%E2%80%93_Men%27s_200_metres_T42,Event
Rugby league in the Czech Republic,"Rugby league in the Czech Republic began in 2006. The Czech national team played their first game on August 5, 2006 in Prague, losing 34-28 to the Netherlands.
In 2007, the Czech Republic took part in the European Shield tournament. This tournament involved two other second-tier nations, Germany and Serbia. The Czechs lost 44-22 to Germany in Prague on August 4, and 56-16 to Serbia in Belgrade on August 18, and finished third.
In 2011, the Czech Rugby League Association was given affiliate membership of the Rugby League European Federation.
Czech rugby league's top club competition is the 1. liga (""1st League""). The current 1. liga champions are Mad Squirrels Vrchlabí, who beat Krupka Dragons, 32-10, in the 2023 Grand Final.",https://en.wikipedia.org/wiki/Rugby_league_in_the_Czech_Republic,Not an Event
Cornersville United Methodist Church,"Cornersville United Methodist Church, formerly Cornersville Methodist Episcopal Church South, is a historic church at 100 S. Mulberry Street in Cornersville, Tennessee.
The church's brick building was completed in 1852. Its lower story was designed for religious use and the upper story was designed for Masonic meetings; the Masons relinquished their meeting space to the church in 1939. In October 1862, the church hosted the Tennessee Annual Conference of its Methodist denomination because Civil War hostilities made it unsafe to meet in Nashville. A fellowship hall was added in 1956. The church building was listed on the National Register of Historic Places in 1982.

",https://en.wikipedia.org/wiki/Cornersville_United_Methodist_Church,Not an Event
Kaman SH-2 Seasprite,"The Kaman SH-2 Seasprite is a ship-based helicopter originally developed and produced by American manufacturer Kaman Aircraft Corporation. It has been typically used as a compact and fast-moving rotorcraft for utility and anti-submarine warfare (ASW) missions. Early on it was modest sized single-engined naval utility helicopter, and progressed to twin-engine ASW and SAR, and the latest model served well into the 21st century, with G model in active service in the 2020s with Egypt, New Zealand, Peru, and Poland.
The Seasprite, with the internal Kaman designation K-20, was developed in the late 1950s in response to a United States Navy (USN) requirement for a suitably fast and compact naval utility helicopter. The USN found the Seasprite attractive, and ordered four prototypes and an initial batch of 12 production helicopters as the HU2K-1. Under the 1962 United States Tri-Service aircraft designation system, the HU2K and HU2K-1 were re-designated as H-2 and UH-2A respectively. Kaman also pursued foreign sales; after showing interest, the Royal Canadian Navy (RCN) rejected the Seasprite due to an unexpected price increase and underperformance during sea trials. The USN addressed the poor performance by converting the single-engine Seasprites into a more powerful twin-engine configuration from 1968.
In October 1970, the USN selected the Seasprite as the interim Light Airborne Multi-Purpose System (LAMPS) helicopter, resulting in the SH-2D/F variant with enhanced ASW and anti-surface warfare sensors. Most UH-2s were converted into SH-2Fs.
USN Seasprites were used for ASW, search and rescue (SAR), utility and plane guard for aircraft carriers. In the Vietnam War they were mainly used for combat search and rescue (CSAR), and combat support and surface warfare during the Gulf War. The SH-2G Super Seasprite was the last variant and — in 2001 — the last Seasprite to leave USN service. Retired USN Seasprites were offered as foreign aid in the 1990s and 2000s; this led to quite some interest and F and/or G models served with New Zealand, Poland, and Egypt. Retired models were also sent to aviation museums, and a number have been put on display. However, the latest upgraded models are still in frontline service with several navies around the world.

",https://en.wikipedia.org/wiki/Kaman_SH-2_Seasprite,Not an Event
Toy drive,A toy drive is a charity event that collects toys or money to be distributed to those in need.,https://en.wikipedia.org/wiki/Toy_drive,Not an Event
Baikal yellowfin,"The Baikal yellowfin (Cottocomephorus grewingkii), also known as the yellow-finned sculpin or yellow-wing sculpin, is a species of freshwater ray-finned fish belonging to the family Cottidae, the typical sculpins. This species is endemic to Lake Baikal and its tributaries in Siberia, Russia. It is most common in the southern part of the lake and lives from near the shore to a depth of 300 m (980 ft).

",https://en.wikipedia.org/wiki/Baikal_yellowfin,Not an Event
"Mumford, Ghana","Mumford is a town in the Gomoa West District of the Central Region of Ghana, near the Central regional capital Cape Coast. As of 2013, Mumford has a settlement population of 18,368 people. It is a fishing community and also celebrate Akwambo festival in first week of November every year.","https://en.wikipedia.org/wiki/Mumford,_Ghana",Not an Event
Beretta Xtrema 2,"The Beretta A391 Xtrema2 is a semi-automatic shotgun developed and produced by Italian firearm manufacturer Beretta. It is used by hunters and target shooters, mainly in the United States. The shotgun is commonly referred to simply as the Xtrema2. The shotgun is found in several variants, depending on barrel length, barrel type, and factory-installed camouflage exterior.",https://en.wikipedia.org/wiki/Beretta_Xtrema_2,Not an Event
Sony Xperia Z4 Tablet,"The Sony Xperia Z4 Tablet is a touchscreen Android tablet manufactured and designed by Sony Mobile. Unlike its predecessor, the Xperia Z4 tablet features a 2560 × 1600 resolution 10.1-inch screen and is water and dustproof with a rating of IP65 and IP68.

The tablet is lighter and thinner than its predecessor, weighing at 0.85 pound (389 g) for the WiFi model and 0.86 pound (393 g) for the LTE model and is 0.24 inches (6.1 mm) thick.
The Z4 Tablet features the Snapdragon 810 processor and WQXGA resolution screen. It was announced on 2 March 2015 in a press conference held by Sony alongside the Sony Xperia M4 Aqua during the 2015 Mobile World Congress in Barcelona, Spain.
The Tablet Z4 succeeds the Xperia Tablet Z2 with a faster 64-bit processor, an improved front camera and a higher resolution display for brighter colours.",https://en.wikipedia.org/wiki/Sony_Xperia_Z4_Tablet,Not an Event
Alpinale Short Film Festival,"The Alpinale Short Film Festival (German: Alpinale Kurzfilmfestival) is a film festival in Bludenz, Vorarlberg (Austria). The short film festival draws around 1,000 visitors to Bludenz. Every year, about 30 hand-picked international short films are screened. The best films are awarded the Golden Unicorn.
From 1985 to 2002, the festival took place in Bludenz, and from 2003 to 2019 in Nenzing. In 2020, the festival will be held in Bludenz again. The 35th Alpinale took place between 11 and 15 August 2020 under strict regulations to prevent infections with Covid-19.
The film language of all short films at the Alpinale is played in the original sound. For foreign language films, subtitles are displayed, while some English films are only provided without subtitles.
The upcoming 36th Alpinale will take place between 8 and 12 August 2023.

",https://en.wikipedia.org/wiki/Alpinale_Short_Film_Festival,Event
Sylhet Women's Medical College,"Sylhet Women's Medical College (SWMC) (Bengali: সিলেট মহিলা মেডিকেল কলেজ) is a private medical school in Bangladesh, exclusively for female students, established in 2005. Sylhet Women's Medical College and Hospital is a teaching and medical facility with 3 high-rise buildings built on 130,000 square feet of land in the heart of Sylhet.
It is located in Mirboxtola, in central Sylhet. It was previously affiliated with Shahjalal University of Science and Technology (SUST) under the School of Medical Sciences but as of 2019 it is now under Sylhet Medical University (SMU).
It is the country's second best medical college for Women and according to the 2020 census, the leading private medical college in the Sylhet division in terms of expertise. Its student population has international students from India, Nepal, Middle East, Canada, United Kingdom and more.
It offers a five-year course of study leading to a Bachelor of Medicine, Bachelor of Surgery (MBBS) degree. A one-year internship after graduation is compulsory for all graduates. The degree is recognised by the Bangladesh Medical and Dental Council.",https://en.wikipedia.org/wiki/Sylhet_Women%27s_Medical_College,Not an Event
Constituency WR-20,Constituency WR-20 is a reserved seat for women in the Khyber Pakhtunkhwa Assembly.,https://en.wikipedia.org/wiki/Constituency_WR-20,Not an Event
Shilmuri North Union,Shilmuri (Bengali: শিলমুড়ী) is a union parishad of Barura Upazila in Comilla District in northern Bangladesh.,https://en.wikipedia.org/wiki/Shilmuri_North_Union,Not an Event
Tyringham,"Tyringham (/ˈtiːrɪŋəm/) is a village in the unitary authority area of the City of Milton Keynes, Buckinghamshire, England. It is located about a mile and a half north of Newport Pagnell.
The village name is an Old English language word, and means 'Tir's home'. In the Domesday Book of 1086 the village was recorded as Telingham.
There is a theory that the name Tyringham refers to a settlement of Thuringii Germans coming with the Anglo-Saxons in the Dark Ages.

",https://en.wikipedia.org/wiki/Tyringham,Not an Event
Island High School,This is a list of high schools in New York City.,https://en.wikipedia.org/wiki/List_of_high_schools_in_New_York_City,Not an Event
Ghost pipe,"Ghost pipe is a common name for several things  and may refer to:

Monotropa uniflora, a parasitic member of the heath family native to the Americas and Asia
Orobanche uniflora, a parasitic member of the broomrape family native to North America",https://en.wikipedia.org/wiki/Ghost_pipe,Not an Event
Modern history of American football,"The modern history of American football can be considered to have begun after the 1932 NFL Playoff Game, which was the first American football game to feature hash marks, the legalization of the forward pass anywhere behind the line of scrimmage, and the movement of the goal posts back to the goal line; it was also the first indoor game since 1902.  Other innovations to occur in the years after 1932 were the introduction of the AP Poll in 1934, the tapering of the ends of the football in 1934, the awarding of the first Heisman Trophy in 1935, the first NFL draft in 1936, and the first televised game in 1939.  
Another important event was the American football game at the 1932 Summer Olympics, which combined with a similar demonstration game at the 1933 World's Fair, led to the first College All-Star Game in 1934, which in turn was an important factor in the growth of professional football in the United States.  American football's explosion in popularity during the second half of the 20th century can be traced to the 1958 NFL Championship Game, a contest that has been dubbed the ""Greatest Game Ever Played"". A rival league to the NFL, the American Football League (AFL), began play in 1960.  In 1966, the NFL initiated the AFL–NFL merger between the two leagues.  The merger lead to the creation of the Super Bowl, which has become the most watched television event in the United States on an annual basis.

",https://en.wikipedia.org/wiki/Modern_history_of_American_football,Not an Event
European Greens – Green Italia,"European Greens – Green Italy  (Italian: Verdi Europei – Green Italia) has been a political alliance in Italy between the Federation of the Greens and Green Italia, constituted for the 2014 European election.   
The list was initially excluded because it had not picked up the 30,000 signatures necessary for the candidacy in each of the five Italian districts. The list has subsequently been readmitted to the electoral competition following a provision of the Court of Cassation that recognized the exemption from the obligation of a harvest of the signatures because the list is already an expression of the present European Green Party in the European Parliament.
The list finally got 0.9% of the vote and no seats in the European Parliament. However, it came fifth with 6.0% among Italians abroad, with particularly good results in Austria (12.2%), Spain (8.8%), and France (7.5%).",https://en.wikipedia.org/wiki/European_Greens_%E2%80%93_Green_Italia,Not an Event
Eutaxia diffusa,"Eutaxia diffusa, commonly known as spreading eutaxia, is a shrub species in the family Fabaceae. The species is endemic to Australia.",https://en.wikipedia.org/wiki/Eutaxia_diffusa,Not an Event
Curse: The Eye of Isis,"Curse: The Eye of Isis is a survival horror video game that was developed by British studio Asylum Entertainment and published by DreamCatcher Interactive and Wanadoo for the Xbox, PlayStation 2 and Windows. It was released stateside for Windows in October 2003 and for Xbox in April 2004. The PlayStation 2 version was only released in Europe.
It shares the same sort of atmospheric setting, gameplay, fixed camera angles, and ammo preservation as the earlier Resident Evil games, as well as many other archetypal survival horror games in the genre, such as ObsCure and Silent Hill.
The Xbox version of the game was very briefly backwards compatible with the Xbox 360, but was removed from the list because of glitches on December 1, 2005. The game remains unplayable on that system.

",https://en.wikipedia.org/wiki/Curse:_The_Eye_of_Isis,Not an Event
New Zealand ten-cent coin,"The New Zealand ten-cent coin is the lowest-denomination coin of the New Zealand dollar. The 10-cent coin was introduced when the New Zealand dollar was introduced on 10 July 1967, replacing the New Zealand shilling coin. In 2006 its size was reduced as part of a revision of New Zealand's coins, which also saw its alloy become copper-plated steel.

",https://en.wikipedia.org/wiki/New_Zealand_ten-cent_coin,Not an Event
Mirognathus,"Mirognathus normani, or Norman's smooth-head, is a species of slickhead native to the north-east and western Atlantic Ocean.  It is the only described species in the genus Mirognathus.  This species grows to a length of 20 centimetres (7.9 in) SL.",https://en.wikipedia.org/wiki/Mirognathus,Not an Event
Flabellicauda,Flabellicauda is a genus of clingfishes from the Indian Ocean and Pacific Ocean.,https://en.wikipedia.org/wiki/Flabellicauda,Not an Event
Asking Too Much,"""Asking too Much"" is a song by American heavy metal band All That Remains. The song was released as a single from their sixth album, A War You Cannot Win, on March 18, 2013, and a music video was released to YouTube on April 30, 2013. In the U.S., it peaked at number fourteen on the Mainstream Rock Tracks chart.",https://en.wikipedia.org/wiki/Asking_Too_Much,Not an Event
1st Rossoshinskiy,"1st Rossoshinskiy (Russian: 1-й Россошинский) is a rural locality (a khutor) and the administrative center of Rossoshinskoye Rural Settlement of Zernogradsky District, Russia. The population was 911 as of 2010.",https://en.wikipedia.org/wiki/1st_Rossoshinskiy,Not an Event
Amastridium sapperi,"Amastridium sapperi, the rusty-headed snake, is a species of snake in the family Colubridae. The species is found in Honduras, Guatemala, Mexico, and Belize.",https://en.wikipedia.org/wiki/Amastridium_sapperi,Not an Event
Me Naiset,"Me Naiset (Finnish: We the Women) is a women's magazine published in Helsinki, Finland. It is one of the largest weekly women's magazines in the country and has been in circulation since 1952.",https://en.wikipedia.org/wiki/Me_Naiset,Not an Event
1998 Russian financial crisis,The Russian financial crisis (also called the ruble crisis or the Russian flu) began in Russia on 17 August 1998. It resulted in the Russian government and the Russian Central Bank devaluing the ruble and defaulting on its debt. The crisis had severe impacts on the economies of many neighboring countries.,https://en.wikipedia.org/wiki/1998_Russian_financial_crisis,Event
5G Broadcast,"5G Broadcast (5GB), officially known as LTE-based 5G Terrestrial Broadcast, is a standard for the distribution of television and other media content via 5G cellular networks.
5G Broadcast focuses mainly on mobile use cases like smartphones. It does not require the use of a SIM card or cellular subscription, but only a device like a smartphone capable of receiving 5G Broadcast signals, thus bypassing telecommunication and cellular operators entirely. A stated advantage has been the ability to reduce load off mobile networks during large live broadcasts, and not requiring an internet connection. In a broadcast mode, data can be sent to multiple receivers at once (point-to-multipoint) as opposed to point-to-point.
The technology has been tested in numerous countries for a number of years, and has been tipped in Europe as the potential future for digital terrestrial television, which currently are mainly based on the DVB-T2 standard. Public broadcasters of France, Italy, Germany, the Netherlands, Ireland and Austria have signed a cooperation pact in 2023 and have stated the use of the UHF 470–694 MHz frequency band to be used for 5G Broadcast.
In September 2023 the specs of the standard was updated and published by the 3GPP organisation. It started being tested by some low-power television stations in the USA and also in Spain by UHD. In Germany, 5G Broadcast has been trialed and in May 2024 another pilot project is set to begin in the city of Halle. It is separate from the ATSC 3.0 transmission standard which is also being rolled out. In France, a trial is operated by TDF since the Paris 2024 Olympic games.",https://en.wikipedia.org/wiki/5G_Broadcast,Not an Event
Monoamine releasing agent,"A monoamine releasing agent (MRA), or simply monoamine releaser, is a drug that induces the release of a monoamine neurotransmitter from the presynaptic neuron into the synapse, leading to an increase in the extracellular concentrations of the neurotransmitter. Many drugs induce their effects in the body and/or brain via the release of monoamine neurotransmitters, e.g., trace amines, many substituted amphetamines, and related compounds.

",https://en.wikipedia.org/wiki/Monoamine_releasing_agent,Not an Event
Eretes sticticus,"Eretes sticticus, the western erete, is a species of predaceous diving beetle in the family Dytiscidae. It is found in Africa, the Middle East, and the Americas from the southern United States to Peru. This species preys specifically on mosquito larvae in ponds and pools. They can kill up to all the instar larvae of the mosquito depending on size and density of the prey.",https://en.wikipedia.org/wiki/Eretes_sticticus,Not an Event
Astronautic Technology (Malaysia),"Astronautic Technology Sdn Bhd or better known as ATSB was established on 1 May 1995 and is wholly owned by the Minister of Finance Inc under the supervision of the Malaysian Ministry of Energy, Science, Technology, Environment and Climate Change (MESTECC).
As a wholly owned company under the Ministry of Finance Inc., ATSB is mandated to focus on research and development in the area of design and development of space-qualified systems employing advanced and innovative technologies.
Unfortunately, the company ceased its operations and closed its business in 2019.

",https://en.wikipedia.org/wiki/Astronautic_Technology_(Malaysia),Not an Event
Little Nine Partners Patent,"The Little Nine Partners Patent was a land patent granted in 1706 in Dutchess County, New York, United States.  It was the last of fourteen patents granted between 1685 and 1706 which came to cover the entirety of historic Dutchess County (which until 1812 included today's Putnam County).
The first ten, granted between 1685 and 1697, covered almost all of Hudson River shoreline in the original county, with three - Rombouts, the Great Nine Partners, and Philipse Patents, extending significantly inland. The eleventh, and smallest, Cuyler, 1697, was the first to contain solely inland territory, just in from the Hudson. The twelfth, and next smallest, Fauconnier, in 1703, completed the Hudson River shoreline.  The last two, Beekman, 1705, and the Little Nine Partners, 1706, laid claim to the remaining interior lands.",https://en.wikipedia.org/wiki/Little_Nine_Partners_Patent,Event
Linha do Algarve,"Linha do Algarve  is a railway line in the region of Algarve, in southern Portugal, which connects the stations of Lagos to the west and Vila Real de Santo António to the east of the Portuguese region.",https://en.wikipedia.org/wiki/Linha_do_Algarve,Not an Event
The Knife Thrower,"Knife throwing is an art, sport, combat skill, or variously an entertainment technique, involving an artist skilled in the art of throwing knives, the weapons thrown, and a target. In some stage performances, the knife thrower ties an assistant to the target (sometimes known as a ""target girl"") and throws to miss them.",https://en.wikipedia.org/wiki/Knife_throwing,Not an Event
"Melvern, Kansas","Melvern is a city in Osage County, Kansas, United States, along the Marais des Cygnes River.  As of the 2020 census, the population of the city was 356.","https://en.wikipedia.org/wiki/Melvern,_Kansas",Not an Event
2007 Korean FA Cup,"The 2007 Korean FA Cup, known as the 2007 Hana Bank FA Cup, was the twelfth edition of the Korean FA Cup.

",https://en.wikipedia.org/wiki/2007_Korean_FA_Cup,Event
FC Dinamo-93 Minsk,"FC Dinamo Minsk or FK Dynama Minsk (Belarusian: ФК Дынама Мінск; Russian: ФК Динамо Минск) is a Belarusian professional football club based in the capital city of Minsk.
It was founded in 1927 as part of the Soviet Dinamo Sports Society, and was the only club from the Byelorussian SSR that competed in the Soviet Top League, playing 39 of the 54 seasons, and winning the title in 1982. Since the independence of Belarus, the club participates in the Belarusian Premier League, having won 7 league titles and 3 Belarusian Cups.
Dinamo plays its home games in the 22,246-capacity Dinamo Stadium in Minsk. Dinamo is the second Belarusian team, after BATE Borisov, to reach UEFA Europa League group stages (2014–15 and 2015–16).",https://en.wikipedia.org/wiki/FC_Dinamo_Minsk,Not an Event
"Cipköy, Elâzığ","Cipköy is a village in the Elazığ District of Elazığ Province, Turkey. Its population is 654 (2021).","https://en.wikipedia.org/wiki/Cipk%C3%B6y,_El%C3%A2z%C4%B1%C4%9F",Not an Event
2020 Primera B de Chile,"The 2020 Primera B de Chile, also known as Campeonato Juegaenlinea.com 2020, was the 66th season of the Primera B de Chile, Chile's second-tier football league. The competition began on 22 February 2020 and ended on 7 February 2021. Ñublense were the champions, winning their second Primera B title and earning promotion to the Chilean Primera División for the following season.
The competition was suspended from 18 March to 29 August 2020 due to the COVID-19 pandemic.",https://en.wikipedia.org/wiki/2020_Primera_B_de_Chile,Event
