title,summary,url,annotation
ECTFE,"ECTFE (ethylene-chlorotrifluoroethylene) is an alternating copolymer of ethylene and chlorotrifluoroethylene. It is a semi-crystalline fluoropolymer (a partly fluorinated polymer), with chemical corrosion resistance properties.

",https://en.wikipedia.org/wiki/ECTFE,Not an Event
Dalea humifusa,Dalea humifusa is a species of plant in the family Fabaceae. It is found only in Ecuador. Its natural habitat is subtropical or tropical dry shrubland.,https://en.wikipedia.org/wiki/Dalea_humifusa,Not an Event
Jump on Demand,"""Jump On Demand"" is a single released by the Tewkesbury ska punk band Spunge on June 3, 2002. The single was released as a 7"" vinyl and two CD versions. The first CD contains the music video for ""Jump on Demand"". It peaked at number 39 on the UK Singles Chart.",https://en.wikipedia.org/wiki/Jump_on_Demand,Not an Event
Fenner's,Fenner's is Cambridge University Cricket Club's ground.,https://en.wikipedia.org/wiki/Fenner%27s,Not an Event
Dortmund-Lütgendortmund Nord station,"Dortmund-Lütgendortmund Nord station is a railway station in the northern part of the Lütgendortmund district of the town of Dortmund, located in North Rhine-Westphalia, Germany.

",https://en.wikipedia.org/wiki/Dortmund-L%C3%BCtgendortmund_Nord_station,Not an Event
Hakenstedt,"Hakenstedt is a village and a former municipality in the Börde district in Saxony-Anhalt, Germany.
Since 1 January 2010, it is part of the municipality Erxleben.",https://en.wikipedia.org/wiki/Hakenstedt,Not an Event
Bouillotte,"Bouillotte is an 18th-century French gambling card game of the Revolution based on Brelan, very popular during the 19th century in France and again for some years from 1830. It was also popular in America. The game is regarded as one of the games that influenced the open-card stud variation in poker. The rules continue to be printed in French gaming compendia.

",https://en.wikipedia.org/wiki/Bouillotte,Not an Event
Timeline of the Islamic State (2018),,https://en.wikipedia.org/wiki/Timeline_of_the_Islamic_State_(2018),Event
HMS Jason (1794),"HMS Jason was a 38-gun Artois-class fifth-rate frigate of the Royal Navy. She served during the French Revolutionary Wars, but her career came to an end after just four years in service when she struck an uncharted rock off Brest and sank on 13 October 1798. She had already had an eventful career, and was involved in several engagements with French vessels.",https://en.wikipedia.org/wiki/HMS_Jason_(1794),Not an Event
ITF Athens Open,"The ITF Athens Open (previously known as the Vogue Athens Open) was a tournament for professional female tennis players played on outdoor hard courts. The event was classified as a $50,000 ITF Women's Circuit tournament and was held in Athens, Greece, from 2008 to 2010.

",https://en.wikipedia.org/wiki/ITF_Athens_Open,Event
Revelation (Oceano album),"Revelation is the fifth studio album by American deathcore band Oceano, released on May 19, 2017 as their first album for Sumerian Records. It is also the band's first studio album as a four-piece band.",https://en.wikipedia.org/wiki/Revelation_(Oceano_album),Not an Event
Street Legal Racing: Redline,"Street Legal Racing Redline is a racing game developed by Invictus and published by Activision Value.  The game was released for Windows in July 2003.
On May 7, 2016, the game was re-released by ImageCode LLC. on Steam.

",https://en.wikipedia.org/wiki/Street_Legal_Racing:_Redline,Not an Event
Latgalian,"Latgalian (latgalīšu volūda, Latvian: latgaliešu valoda) is an East Baltic language; it is sometimes considered a dialect of Latvian. The language law of Latvia classifies it as a ""historical form of Latvian"". It is mostly spoken in Latgale, the eastern part of Latvia. The 2011 Latvian census established that 164,500 of Latvia's inhabitants, or 8.8% of the population, spoke Latgalian daily. 97,600 of them lived in Latgale, 29,400 in Riga and 14,400 in the Riga Planning Region.

",https://en.wikipedia.org/wiki/Latgalian_language,Not an Event
Microvirga soli,"Microvirga soli  is a Gram-negative, methanol-utilizing, rod-shaped and non-spore-forming bacterium from the genus of Microvirga which has been isolated from forest soil from Sichuan in China.

",https://en.wikipedia.org/wiki/Microvirga_soli,Not an Event
Gauliga Sachsen,"The Gauliga Saxony was the highest football league in the German state of Saxony (German:Sachsen) from 1933 to 1945. Shortly after the formation of the league, the Nazis reorganised the administrative regions in Germany, and the Gau Saxony replaced the state Saxony.

",https://en.wikipedia.org/wiki/Gauliga_Sachsen,Not an Event
Integrated cognitive assessment,"An integrated cognitive assessment known as CognICA is a five-minute cognitive test that uses an application  deliverable to an iPad. CognICA was developed by Cognetivity Neurosciences and in 2021 was given FDA approval for its commercial use as a medical device. CognICA had earlier been approved for use in the UK.
CognICA is highly sensitive to the early stages of dementia.",https://en.wikipedia.org/wiki/Integrated_cognitive_assessment,Not an Event
Fifth Third Park,"Fifth Third Park is a baseball stadium under construction in Spartanburg, South Carolina.
The stadium is being built primarily for the Hub City Spartanburgers, the relocated and renamed Down East Wood Ducks of the Carolina League, 
who will replace the Hickory Crawdads in the South Atlantic League (SAL). It is also intended to host other sports, outdoor concerts, festivals and community events. The ballpark is part of a larger $425 million mixed-use development on a 16-acre site at the western edge of downtown, which will include more than 375 luxury apartments, a 150-room hotel, 200,000 square feet of office space, parking for at least 1,500 vehicles, and a public plaza.
The Johnson Group is overseeing development of the ballpark. Overland Partners is the architect, and Robins & Morton is the general contractor. Upon completion, it will be owned by the City of Spartanburg.
The capacity will be 5,000 total (3,500 seated) for baseball games. The stadium will have 12 premium suites, a 7,000 square foot club/multi-purpose event space, concourse level boxes and an outfield berm in deep left field.
A groundbreaking ceremony was held on November 1, 2023, where Fifth Third Bank was announced as the ballpark naming rights sponsor. The facility is expected to be ready for use in April 2025.",https://en.wikipedia.org/wiki/Fifth_Third_Park,Not an Event
Names of the Serbs and Serbia,"Names of the Serbs and Serbia are terms and other designations referring to general terminology and nomenclature on the Serbs (Serbian: Срби, Srbi, pronounced [sr̩̂biː]) and Serbia (Serbian: Србија/Srbija, pronounced [sř̩bija]). Throughout history, various endonyms and exonyms have been used in reference to ethnic Serbs and their lands. Basic terms, used in Serbian language, were introduced via classical languages (Greek and Latin) into other languages, including English. The process of interlingual transmission began during the early medieval period, and continued up to the modern times, being finalized in major international languages at the beginning of the 20th century.",https://en.wikipedia.org/wiki/Names_of_the_Serbs_and_Serbia,Not an Event
Bobovik,"Bobovik (Serbian Cyrillic: Бобовик) is a village in Serbia. It is located in the municipality of Vladimirci, in the Mačva District. The population numbered 307 people in a 2002 census.",https://en.wikipedia.org/wiki/Bobovik,Not an Event
1992–93 KNVB Cup,"The 1992-93 KNVB Cup was the 75th edition of the Dutch national football annual knockout tournament for the KNVB Cup. 63 teams contested, beginning on 29 August 1992 and ending at the final on 20 May 1993.
Ajax beat sc Heerenveen 6–2 and won the cup for the twelfth time.

",https://en.wikipedia.org/wiki/1992%E2%80%9393_KNVB_Cup,Event
Goonhilly Downs,"Goonhilly Downs is a Site of Special Scientific Interest (SSSI) that forms a raised plateau in the central western area of the Lizard peninsula in southern Cornwall, England. It is one of 229 English national nature reserves designated by Natural England with an area of almost 1,270 hectares.

",https://en.wikipedia.org/wiki/Goonhilly_Downs,Not an Event
Gun law in Ukraine,"Ukrainian law allows firearm ownership on may-issue basis. With approximately 10 civilian firearms per 100 people, Ukraine is the 88th most armed country in the world per capita, and 22nd overall.",https://en.wikipedia.org/wiki/Gun_law_in_Ukraine,Not an Event
Egotrippi,"Egotrippi is a Finnish pop group, founded in the early 1990s. Among their hits are ""Älä koskaan ikinä"", which is featured on the soundtrack of the Finnish movie Nousukausi (2003), ""Unihiekkaa"" and ""Matkustaja"", which reached #11 on the Finnish Top 20 and featured on the soundtrack of the movie Kukkia ja sidontaa (2004).

",https://en.wikipedia.org/wiki/Egotrippi,Not an Event
Chaos Lives in Everything,"""Chaos Lives in Everything"" is a song by American nu metal band Korn and dubstep artist Skrillex, released as the final single from their tenth studio album The Path of Totality.",https://en.wikipedia.org/wiki/Chaos_Lives_in_Everything,Not an Event
List of Sites of Special Scientific Interest in Neath Port Talbot,"Neath Port Talbot (Welsh: Castell-nedd Port Talbot) is a county borough in the south-west of Wales. Its principal towns are Neath, Port Talbot, Briton Ferry and Pontardawe. The county borough borders Bridgend County Borough and Rhondda Cynon Taf to the east, Powys and Carmarthenshire to the north; and Swansea to the west.
Neath Port Talbot is the eighth-most populous local authority area in Wales and the third most populous county borough. The population at the October 2024 about 141,900. The population in the coastal areas is mainly English-speaking, whereas in the valleys in the north of the borough there are many who are Welsh-speaking.",https://en.wikipedia.org/wiki/Neath_Port_Talbot,Not an Event
Bobovo (Svilajnac),"Bobovo is a village in the municipality of Svilajnac, Serbia. According to the 2002 census, the village has a population of 1349 people.",https://en.wikipedia.org/wiki/Bobovo_(Svilajnac),Not an Event
Ikhtisad,"Ikhtisad (Russian: Ихтисад; Bashkir: Ихтисад, İxtisad) is a rural locality (a village) in Meneuztamaksky Selsoviet, Miyakinsky District, Bashkortostan, Russia. The population was 102 as of 2010. There is 1 street.

",https://en.wikipedia.org/wiki/Ikhtisad,Not an Event
Dzvenyhorod,"Dzvenyhorod (Ukrainian: Дзвенигород) is a village in Melnytsia-Podilska settlement hromada, Chortkiv Raion, Ternopil Oblast, Ukraine.",https://en.wikipedia.org/wiki/Dzvenyhorod,Not an Event
"Linping, Hangzhou","Linping is a district of the prefecture-level city of Hangzhou, the capital of Zhejiang Province, East China. It officially become a district on April 9, 2021.
Linping District has a total area of 280 Square kilometers as of April 2021. Linping has a very facilitative transportation system and has a significant local position, since it is the eastern gate of Hangzhou and the main military position. There are 23 towns or cities connecting with Linping using buses every day. The river in Linping named Shangtang river is through the western of Hangzhou, eastern of Haining and convergent into Qiantang River, Hefeng harbor and the Grand Canal.","https://en.wikipedia.org/wiki/Linping,_Hangzhou",Not an Event
Algitalea,"Algitalea is a Gram-negative, strictly aerobic, rod-shaped, non-spore-forming genus of bacteria from the family of Flavobacteriaceae with one known species (Algitalea ulvae). Algitalea ulvae has been isolated from the alga Ulva pertusa.

",https://en.wikipedia.org/wiki/Algitalea,Not an Event
Western Fells,"The Western Fells  are a part of the Cumbrian Mountains in the Lake District of England. Centred on Great Gable they occupy a triangular area between Buttermere and Wasdale. The Western Fells are characterised by high ridges and an abundance of naked rock.

",https://en.wikipedia.org/wiki/Western_Fells,Not an Event
Manila Teachers Savings and Loan Association,"The Manila Teachers Savings and Loan Association is a Filipino political party and associated financial lending organization which holds party-list representation in the House of Representatives of the Philippines.
Outside its role in the Congress, it also offers loans to salary loans to public schools.
The Manila Teachers Partylist names the youth as the sector it represents and with the added goal to ""ensure safe communities for conducive learning and promote national and cultural heritage"".",https://en.wikipedia.org/wiki/Manila_Teachers_Savings_and_Loan_Association,Not an Event
D-Glyceric acidemia,"D-Glyceric Acidemia (a.k.a. D-Glyceric Aciduria) is an inherited disease, in the category of inborn errors of metabolism.  It is caused by a mutation in the gene GLYCTK, which encodes for the enzyme glycerate kinase.

",https://en.wikipedia.org/wiki/D-Glyceric_acidemia,Not an Event
Ngākōroa railway station,"Ngākōroa railway station (formerly under the placeholder name Drury West railway station) is a railway station under construction in Auckland, New Zealand. It is due to open in 2026 as part of the Auckland railway electrification project. It will serve the Drury West and Runciman area, linking with new housing developments in the area. The station will be located on the existing rail line, about 450 m south of the existing intersection of State Highway 22/Karaka Road and Jesmond Road. In 2023 KiwiRail won a court case about objections from a developer to the location of the station.",https://en.wikipedia.org/wiki/Ng%C4%81k%C5%8Droa_railway_station,Not an Event
Samtse FC,"Samtse Football Club is a professional football club from Samtse, Bhutan, based at the Samtse Dzongkhag Ground. They finished last in the inaugural season of Bhutan National League.

",https://en.wikipedia.org/wiki/Samtse_FC,Not an Event
Tee-ball,"Tee-ball (also teeball, tee ball or T-ball) is a team sport based on a simplified form of baseball or softball. It is intended as an introduction for children to develop bat-and-ball game skills and have fun.

",https://en.wikipedia.org/wiki/Tee-ball,Not an Event
Randal,"Landal is one of twelve civil parishes (freguesias) in the municipality of Caldas da Rainha, Portugal. The civil parish has an area of 10.21 square kilometres (3.94 sq mi) and had a population of 1,051 at the 2011 census.

",https://en.wikipedia.org/wiki/Landal,Not an Event
Miritini,"Miritini is a suburb of Mombasa, Kenya. It is one of the three county assembly wards in Jomvu Constituency, it had a population of 25934 in data from 2011.

",https://en.wikipedia.org/wiki/Miritini,Not an Event
2011–12 Hellenic Football League,"The 2011–12 Hellenic Football League season was the 59th in the history of the Hellenic Football League, a football competition in England.

",https://en.wikipedia.org/wiki/2011%E2%80%9312_Hellenic_Football_League,Event
Dominion Christian School,"Dominion Christian School is a private, classical Christian school. It is an accredited member of the Southern Association of Independent Schools.  It is also a member of the Association of Classical and Christian Schools (ACCS). Dominion Christian has campuses in Oakton, and Herndon, Virginia.
In 2021, Niche ranked Dominion Christian School 53 out of 2489 private schools in the United States, making it the fourth best in Virginia.

",https://en.wikipedia.org/wiki/Dominion_Christian_School,Not an Event
"Silver Sands, Alberta","Silver Sands is a summer village in Alberta, Canada. The summer village is located on the shores of Isle Lake. Silver Sands was founded on January 1, 1969.","https://en.wikipedia.org/wiki/Silver_Sands,_Alberta",Not an Event
United Nations Security Council Resolution 1831,"United Nations Security Council Resolution 1831 was unanimously adopted on 19 August 2008.

",https://en.wikipedia.org/wiki/United_Nations_Security_Council_Resolution_1831,Event
Geelong Star,"Geelong Star was a former name of the 3,181 GT super-trawler and factory ship Dirk-Dirk, built in 1983 at Harlingen, Netherlands for the Dutch fishing company Parlevliet & van der Plas of Katwijk.  In 2015–2016 Hobart Star was involved in political controversy and faced protests from those opposed to the use of super-trawlers in Australian fisheries.

",https://en.wikipedia.org/wiki/Geelong_Star,Not an Event
KMID,"KMID (channel 2) is a television station licensed to Midland, Texas, United States, serving as the ABC affiliate for the Permian Basin area. It is owned by Nexstar Media Group, which provides certain services to Odessa-licensed Fox affiliate KPEJ-TV (channel 24) under a shared services agreement (SSA) with Mission Broadcasting. The two stations share studios on Windview Street (along I-20) in southwestern Odessa; KMID's transmitter is located on FM 1788 in rural southeastern Andrews County.

",https://en.wikipedia.org/wiki/KMID_(TV),Not an Event
Tham Phra Wang Daeng,"Tham Phra Wang Daeng, also known as the Cave of the Monk (Thai: ถ้ำพระวังแดง), is a deep cave located in Thung Salaeng Luang National Park, Amphoe Noen Maprang, Phitsanulok Province, upper central Thailand. It is the longest cave in Thailand, the distance is about 13 kilometers. Buddhist statues and relics, carvings and reliefs, a subterranean river, multiple bat colonies, and a trove of speleothems populate the cave. In 2003, a biological expedition to the cave resulted in the discovery of new fish species, including discoveries in the Balitoridae and Cyprinidae families.",https://en.wikipedia.org/wiki/Tham_Phra_Wang_Daeng,Not an Event
Mont Iboundji,"Mont Iboundji is a peak located in Gabon. Claims that it is the highest point of the country, with an altitude of 1,575 metres (5,167 ft), are neither supported by SRTM data nor empirically.
Other sources indicate the Mont Bengoué as the most elevated peak in Gabon.
The mountain is also the namesake of the frontrunners in the Modern Jazz movement, Iboundji.",https://en.wikipedia.org/wiki/Mont_Iboundji,Not an Event
1989 Svenska Cupen final,"The 1989 Svenska Cupen final took place on 29 June 1989 at Råsunda in Solna. The match was contested by Allsvenskan sides Malmö FF and Djurgårdens IF. Djurgården played their first final since 1975 and their third final in total, Malmö FF played their first final since 1986 and their 16th final in total. Malmö FF won their 14th title with a 3–0 victory.",https://en.wikipedia.org/wiki/1989_Svenska_Cupen_final,Event
1571 in art,Events from the year 1571 in art.,https://en.wikipedia.org/wiki/1571_in_art,Event
"Johnsonville Village, Connecticut","Johnsonville Village, once a thriving mill community, then a Victorian Era tourist attraction, was an abandoned ghost town in East Haddam, Connecticut, United States. On July 7, 2017, the property was acquired by the Iglesia ni Cristo (Church of Christ), an independent, nontrinitarian Christian denomination based in the Philippines.

","https://en.wikipedia.org/wiki/Johnsonville_Village,_Connecticut",Not an Event
Domestic Abuse Restraining Order,"A Domestic Abuse Restraining Order (DARO) is a form of restraining order or order of protection used under the domestic abuse laws of the state of Wisconsin, USA, and enforceable throughout the US under invocation of the Full Faith and Credit Clause in the Violence Against Women Act (18 U.S.C. § 2265). It is a legal intervention in which one person (the respondent) who is deemed to be hurting, threatening or stalking another person (the petitioner) is ordered to stop — and often cease all direct and indirect contact — with the goal of reducing risk of further threat or harm to the petitioner. The petitioner and respondent will generally be in certain specific relationships such as a spousal or sexual relationship. If the petitioner is in an unwanted stalking relationship with the respondent, however, a closely related form of injunction, a Harassment Restraining Order (HRO) may be more appropriate.
Pursuant to Wis. Stat. § 813.12, domestic abuse for the purposes of obtaining either type of restraining order is defined to include intentional infliction of physical pain, physical injury or illness;  intentional impairment of physical condition;  sexual intercourse under Wis. Stat. § 940.225;  sexual contact under Wis. Stat. § 940.225;  stalking under Wis. Stat. § 940.32;  damage to property under Wis. Stat. § 943.01;  or a threat to do any of the above.  A petitioner whose has experienced domestic abuse, under this definition, can file for either type of order for free.  Pursuant to Wis. Stat. § 813.125, other forms of harassment for the purposes of obtaining a harassment restraining order include striking, shoving, kicking, or other physical abuse;  or repeated intimidating acts.  Petitioning for a harassment restraining order that does not qualify as domestic abuse requires the payment of a fee.

",https://en.wikipedia.org/wiki/Domestic_Abuse_Restraining_Order,Not an Event
"Monroe Township, Snyder County, Pennsylvania","Monroe Township is a township in Snyder County, Pennsylvania, United States. The population was 4,150 at the 2020 census.","https://en.wikipedia.org/wiki/Monroe_Township,_Snyder_County,_Pennsylvania",Not an Event
Fairhaven (Svalbard),"Fairhaven is an area of Norway. Generally speaking, it is the area between Amsterdam Island and Danes Island and the mainland, while specifically it refers to the sound between Danes Island and the mainland (Albert I Land), in particular the strait between Moseøya and Danes Island. The modern name for this area is Smeerenburgfjorden (a modern blunder, as Smeerenburg was only a settlement).
The fjord is 20 km long and 4 km wide.

",https://en.wikipedia.org/wiki/Fairhaven_(Svalbard),Not an Event
Yertis Pavlodar,"Hockey Club Yertis (Kazakh: «Ертіс» хоккей клубы; Ertis Hokei Kluby, Russian: Хоккейный клуб «Ертис»), commonly referred to as Irtysh Pavlodar, is a professional ice hockey team based in Pavlodar, Kazakhstan. They were founded in 2009, and play in the Pro Hokei Ligasy,  top level of ice hockey in Kazakhstan.",https://en.wikipedia.org/wiki/Yertis_Pavlodar,Not an Event
List of Belgium international footballers (5–20 caps),"The Belgium national football team represents the country of Belgium in international association football. It is fielded by the Royal Belgian Football Association, the governing body of football in Belgium, and competes as a member of the Union of European Football Associations (UEFA), which encompasses the countries of Europe.
This list contains all players with between 5 and 20 appearances for the national team. For a list of players with 21 or more caps, see List of Belgium international footballers, other players are listed at List of Belgium international footballers (1–4 caps).",https://en.wikipedia.org/wiki/List_of_Belgium_international_footballers_(5%E2%80%9320_caps),Not an Event
JARI USV,"The JARI USV is an uncrewed surface vehicle developed by the China Shipbuilding Industry Corporation (CSIC), specifically between its No. 716 Research Institute, the Jiangsu Automation Research Institute (JARI), and No. 702 Research Institute, China Ship Scientific Research Centre (CSRRC). The uncrewed warship is designed for potential use for the People's Liberation Army Navy and export customers.",https://en.wikipedia.org/wiki/JARI_USV,Not an Event
Medal inflation,"Medal inflation is a term used by the media particularly in the United States to describe the increase in the number of medals awarded to the armed forces in recent times and a perceived devaluing of medals because of this. It has been discussed since at least 1979 when a book was published relating to the Vietnam War. The War on Terror and particularly the 2003 invasion of Iraq saw a resurgence in coverage, as there was a rapid increase in the number of medals awarded by US forces. There was, however, a significant reduction in the volume of medals as the war entered the counter-insurgency phase.

",https://en.wikipedia.org/wiki/Medal_inflation,Not an Event
2006 North Korean missile test,"Two rounds of North Korean missile tests were conducted on July 5, 2006. The Democratic People's Republic of Korea (DPRK or North Korea) reportedly fired at least seven separate missiles. These included one long-range Taepodong-2 missile and short-range Scud derived missiles including the enlarged Nodong missile. The Taepodong-2 was estimated by United States intelligence agencies as having a potential range reaching as far as Alaska, although this missile failed after about 42 seconds of flight.
North Korea made its first public acknowledgement of the tests on July 6, through its foreign ministry, describing them as ""successful"" and part of ""regular military drills to strengthen self-defense"", insisting that it had the legal right to do so. The country warned of ""stronger physical actions"" if it were put under pressure by the international community. On July 8, CNN reported that the U.S. had deployed the USS Mustin, a guided missile destroyer, to the Japanese port of Yokosuka, home of the U.S. Navy's Seventh Fleet. A spokeswoman said that the deployment was not related to the test-firings, and it had been previously planned.",https://en.wikipedia.org/wiki/2006_North_Korean_missile_test,Event
The Evian Group at IMD,"The Evian Group at IMD is an international coalition of corporate, government and opinion leaders, committed to fostering an open, inclusive, equitable and sustainable global market economy in a rules-based multilateral framework.",https://en.wikipedia.org/wiki/The_Evian_Group_at_IMD,Not an Event
Tsou language,"Tsou (Cou) is an Austronesian language spoken by the Tsou people of Taiwan. Tsou is a threatened language; however, this status is uncertain. Its speakers are located in the west-central mountains southeast of the Chiayi/Alishan area in Taiwan.",https://en.wikipedia.org/wiki/Tsou_language,Not an Event
